X1,X2,X3
39.5,71.5,2
52.5,94.2,5
35,51.3,1
52.7,86.7,4
58,72.1,3
85.3,30.8,4
63.8,77.1,2
48.6,94,2
45,50.9,4
57.3,91,2
59,42.4,2
66.4,37.9,2
63.7,80.8,2
48.9,52.2,5
31,71.5,2
62.1,55.5,3
48.4,84.9,1
64.9,16.2,3
57.3,81.2,1
57.7,41.2,1
44.1,25,1
39.6,58.5,2
63.7,74.5,2
43.3,68,2
41.5,75.4,2
47,73,4
56.3,91.5,5
49.5,66.3,2
40.9,80.3,2
61.2,87.5,1
74.8,69.2,1
36.4,41.2,3
72,58.4,5
59.8,52.7,3
48.4,77.8,4
68.1,60.6,4
46.5,52,5
75.1,61,3
53.7,78.2,3
61.1,53.7,3
64.3,69.1,2
66.1,30.3,3
38.7,81.3,5
62.9,50.2,3
60.4,52.2,2
47.6,53.5,3
68.4,69.4,3
59.5,87.1,4
45.8,81.4,3
36.8,58.5,2
49.4,46.1,3
46.2,57,3
38.9,61.7,5
39.5,47.2,1
39.2,58.5,2
83.1,43.2,2
40.1,60.9,1
40.3,54.4,3
74.6,59.7,3
42.1,77.2,2
43.6,51.2,1
66,90.6,1
64.7,85.3,2
52.6,29.4,2
35.4,51.5,2
47.6,45.9,3
52.4,62.3,1
45.7,56.1,4
54.8,-6.7,2
58.5,46.8,2
61,65.5,4
49.9,67.2,2
33.9,47.8,1
54.7,60.2,3
51.2,48.9,3
47.7,62.2,2
62,52.3,1
67.3,70.2,4
55.9,51.7,5
32.2,89.2,3
56.9,93.7,2
62.2,32.5,3
65.4,67.9,5
61.7,68.1,2
48.2,58.3,3
55.6,41.4,4
65.3,53.1,2
60.8,73.2,3
43.1,61.2,4
77.9,37.4,2
38.8,64.3,4
42.3,81.8,3
56.7,63.5,2
56.5,21.8,2
53.8,69.9,4
54.7,30.8,4
54.9,86.3,3
46.1,49.1,2
43.6,81.6,3
53.4,45.2,3
60,86.8,2
70,51.7,2
82.1,72.8,3
64.5,43.1,5
68.7,60.3,3
66.2,67.5,4
52.1,72.5,3
39,65.9,4
58.5,47.4,3
63.3,93,4
52.1,53.6,2
65.8,31.9,3
55.7,77.9,1
69,64.5,3
30.6,54.2,3
59.9,52.9,4
55.4,41.8,3
27.3,89.2,2
65.9,57.8,1
77.3,17.2,1
54.9,46.1,3
71.4,64.4,1
56.8,63.6,3
52.2,47.5,2
45.9,63.4,1
42.7,60,4
59.3,37.2,2
75.9,43.6,3
42.9,91.4,2
49.2,63.8,3
51.9,97.8,1
33.8,84.8,4
48.6,42.6,1
64.8,59.4,4
66.5,80.1,2
72.8,51.8,2
35.9,87.9,3
38.4,60,5
66.9,28.5,4
68,53.4,4
43,32.8,2
57.2,70.6,4
60.1,76.8,3
46.7,60.6,3
46.8,51.7,2
52.6,31.6,4
58.1,60.4,3
68.1,14,2
62,53.6,2
46,62.5,5
71.2,82.7,2
53.2,59.7,4
68.6,58.5,3
61.3,55.5,1
61.3,45.3,3
44.9,57.4,2
45,45.6,5
49.2,63.1,4
56.6,17.8,3
71.8,77.8,2
41.2,54.2,3
37.4,56.8,3
48.6,44.2,2
59.8,78.6,3
47,64.2,5
27.8,41.4,4
49,52.6,1
97.2,63.6,1
56.6,81.8,1
47.5,69,1
47.2,84,2
55.1,90.2,4
80.8,68.3,3
66.4,90.8,2
67.1,80.3,1
58.5,61.6,3
58.4,30,4
54.5,30.6,1
49,81.7,3
53.3,51,2
46.8,6.9,4
51.3,65.8,3
38.6,62.3,1
32.9,62.3,5
70.4,38.9,1
66.3,56.9,2
62.5,29.3,3
73.7,96.6,2
71.8,63.1,1
63.8,57.9,3
73.2,63.2,2
47.4,73,3
57.2,38.2,3
57,47,1
75,55.1,3
58.4,59,1
58.6,62.3,2
45.9,45,1
62.3,95.3,3
69.6,63.2,3
69.7,15.8,3
45.5,55,4
52.7,65,5
40.6,65.2,2
92.3,48.6,2
49.7,51.3,4
44,60.5,3
26,27.9,4
42.1,90.4,1
45.9,91.4,5
52.3,76.8,3
59.5,65.1,2
56.5,68.1,4
30.5,111.3,2
49.4,62.6,2
57,57.6,2
44.6,59.2,2
40.5,39.6,2
62.6,24.8,4
61,20.5,4
49.4,64.8,2
70.3,74.5,4
32.2,56.1,3
64,49.5,1
72.7,49.4,4
67.4,26.3,3
54.2,65,3
51.4,81.1,2
49.1,60.1,1
51.3,45.7,3
44.3,44.9,2
44.7,43.2,3
62,57.9,2
56.9,59.1,3
44.2,80.5,3
51.4,61.8,3
41.5,50.5,3
72.4,27.4,1
41.3,46.2,2
47.3,57.1,2
67.6,41.6,3
46.1,40.9,2
67.9,81.1,3
35.1,50.1,3
40.8,51.7,4
60.9,87.9,5
44.2,61.1,2
33.1,46.6,3
44.7,22.1,3
44.3,53.4,2
72.5,60.3,3
43.8,58,1
79.9,79.4,2
57.2,55,3
44.2,60.6,1
38.1,66.1,5
69.3,20.9,3
57.4,51.6,3
56.2,72.3,3
81,22.3,2
63,54.8,3
43.4,58.8,3
80.3,83.7,3
34.4,58.3,4
82.5,70.1,4
41.9,88.1,4
50.6,66.3,3
69.9,82,2
52.7,39.5,2
51.3,36.1,3
53.7,73.6,4
51.3,63.6,3
51.7,26.9,3
62.4,77,3
48.8,76.4,2
60.4,54,3
68.7,62.4,4
51.1,36.4,3
48.4,62.1,3
54.6,71.1,2
84.2,79.6,3
45,52.5,3
45.2,71.9,4
41.9,86.4,2
50.6,58.4,4
46.4,47,5
49.3,75.5,1
27,93.2,1
37.8,84.3,5
59.2,43.7,5
75.4,51.4,3
55.6,28,3
65.7,25.9,1
47,54.5,3
53.6,67.2,2
72.1,76,3
69.8,49.5,2
39.4,47.8,1
59.6,48.7,2
60,45.3,3
59.1,56.9,3
46.7,70.5,3
36.9,92.8,2
46.3,14.2,2
37.5,54.2,3
55.4,43.3,4
57.9,73.3,3
29.8,69.5,4
38.3,77.5,3
61.8,82.8,2
40.9,42.4,2
69.8,68.7,1
55.7,49.4,4
63.1,34.5,2
62,50.3,3
68,58.8,3
57.8,72.2,4
37,47.1,3
50.8,40.2,1
48.6,38.5,4
57.9,64.3,1
54.4,63.1,3
78,66.5,1
55.9,79.8,3
58.4,41.9,4
47.2,53.6,3
57.2,79.1,2
43.9,87.8,2
46.6,54.6,3
64.7,72.5,3
38.6,31.5,1
72,69.8,4
54,75.7,3
41.2,49,2
56,64.3,1
39.4,66.6,2
67.1,67.3,4
47.1,80.9,4
60.8,92.4,2
68,53.5,4
63.3,37.9,2
78.2,42.8,2
55.7,49.2,2
73.4,74.9,3
53.7,49,2
56.8,55.3,3
37.4,39.4,3
49.1,53,2
54.9,50.4,1
44.2,59.4,2
56.1,57.2,3
61,64.3,3
46,45.4,1
66.4,27.6,2
61,73.3,3
65.4,37.3,4
49.8,68.4,2
64.9,46.3,1
54.4,48.2,1
58.6,64.4,4
52.4,59.7,1
78.8,44.1,3
77.2,58.5,3
35.6,39.4,2
67.4,67.7,3
46.8,65.5,3
61.9,45.8,2
71.5,73.9,1
56.3,57.6,5
70.4,58.1,3
58.7,63.3,1
63.7,64.5,3
60.7,73,1
59.7,54,2
78,73.6,5
52.7,26.7,2
48.6,65.2,4
65.5,52.8,3
56.7,67.8,1
54.2,70.8,3
54.3,54,3
64.6,62.4,3
50.5,34.4,4
74.9,61.3,1
74.7,79.7,4
55.5,70.2,3
63.8,70.9,2
54.6,41,1
55,27.9,3
44.6,52.9,2
54.9,58.4,3
30.6,78.2,5
60.7,72.8,1
39.4,82.9,2
71,65.4,1
38.1,44.7,2
69.2,50.7,3
58.2,83.5,1
48.3,61.7,3
41.8,35.3,1
56.5,30.9,1
66.4,54.6,3
54.1,72.3,1
63,104.3,4
51.5,76.3,4
52.6,64.4,2
71.4,33,1
49,66.4,5
54.9,44.5,4
47.5,62.4,3
79.1,57.9,2
49.4,50.7,2
45.3,8.5,2
59,78.5,1
53.1,69.3,2
48.1,84,1
49,72.6,2
57.8,73,3
74.6,40.8,5
47.1,58.8,1
48.3,51.7,2
52.7,26.6,2
57,45.1,3
67.6,58.6,3
47.4,48.7,3
42.5,70.7,3
25.8,51.1,1
61.4,65,3
32.9,23.5,3
51.4,42.8,3
43.1,71,3
72.7,56.9,2
64,54.9,2
46,30.4,2
61,75.7,3
67.1,41.9,1
53.4,62.7,2
65.9,59.5,3
51.8,48,2
39.4,58.5,3
42.4,54.9,3
45,71.5,3
53.4,82,2
76.8,59.2,1
31,59.1,2
56.5,47.8,5
55.6,57,3
60.2,95.7,1
80.3,58.8,5
64.4,38.1,2
55.6,65,4
67.5,55.8,3
51.8,54.9,2
41.2,104.4,3
58.3,69.1,2
63,29.9,3
39.5,58.6,1
49.2,54.4,1
68.4,70.6,3
44.7,80.4,3
64.1,88.5,2
39.9,51.7,4
46.7,69.3,2
45.5,31.7,2
51.6,59.9,4
50.8,75.4,4
74.6,69.1,3
47.5,35.3,3
47.3,36.6,3
55.2,88.5,4
72.4,89.3,4
76.3,83.1,3
47.9,58.4,4
81.3,74.2,3
46.9,83.3,3
46.9,82.7,2
56.1,61.1,4
64.4,96,1
71.1,69.1,1
56.8,39.6,3
48.9,78.1,3
66.6,70.2,2
29.1,38,1
37.8,56.6,4
47.7,56.5,3
34.3,74.7,1
55.2,64.8,3
40.5,77.6,3
36.9,68.4,3
53.9,47,2
79.2,78.3,3
52.4,78.7,4
56.6,53.9,2
40.2,42.7,3
69.3,77.4,3
61.9,69.5,2
58.7,32.8,1
64.6,58.7,1
40.5,55.6,1
45.9,58,1
35.4,60.5,4
55.5,44.7,3
54.5,49,3
48.2,69.2,3
55.2,77.5,4
52.2,47.4,3
56.3,48.8,5
58.2,49.4,3
61.6,73.6,3
60,34.8,3
76.7,37.4,2
61.7,61.9,1
51.1,55.9,2
68.2,73.9,5
52.7,62.8,2
66.9,40.3,3
40.7,39.4,3
48.3,83.6,4
65.6,85.7,3
56.2,71.4,5
49.8,59.4,1
63.3,73.9,2
43.5,82.7,1
43.4,67.9,2
58.2,72.6,2
50.3,76.6,4
48.8,74.7,4
55.9,80.2,1
40.3,76.6,1
52.1,44.2,3
53.9,54.8,4
58.7,60.3,2
49.7,43.7,1
68.9,8.4,3
53.6,23.7,2
60.7,61.7,2
42.6,60.1,2
59.5,22,2
38.3,83.4,3
38.3,95.2,1
37.7,54.3,3
54.4,94.7,1
43.1,58.7,2
52.2,76.9,3
46.9,57.6,2
66.2,55.6,2
47.7,64.7,3
58.4,81.8,4
74.3,36,4
65.2,64.9,2
70,36.7,4
63,58.5,3
42,52.6,5
52.5,54.4,2
68,30.8,4
77.5,51,5
54.3,23.4,2
69.1,86.9,2
47.7,65.3,1
70.7,44.9,2
58.8,61.9,2
63.2,49.3,1
66.2,56.9,2
44.9,107.8,3
33.8,44.6,3
58,60.3,1
49.3,25.2,3
58.6,65.8,2
44.7,70,1
62.7,66.5,2
60.4,28.1,2
32.7,77,4
18.9,61.5,1
36.8,77.4,2
50.6,28.8,1
68.9,68.5,2
49.2,55.2,1
58.5,38.7,4
50.9,34.7,1
52,61.2,3
52.9,90.8,4
44.6,31,2
56.4,67.9,3
72.8,61.5,4
56.2,48.7,2
50.6,45.2,4
70.4,63.2,1
44,56.5,3
75.2,53.4,2
86.5,66.4,3
49.2,55.9,3
81.9,56.6,3
51.1,81.7,3
65.4,50.7,4
62.7,57.4,4
38.8,46.5,5
74.4,53.2,2
36.4,89.1,1
46.6,51.4,2
53.1,47.3,4
31.1,50,4
54.8,70,4
55.7,54,3
58,72.8,1
72.7,57.1,3
52.8,68.4,5
50.7,30.9,3
35.9,57.9,4
50.2,47,3
53.4,52.1,3
70.6,73,1
42.6,60.6,1
71.7,56.1,3
74.2,57.6,3
68.7,37.5,4
69.4,38.6,1
55.3,61.1,4
65.6,66.7,3
67.4,73,2
40.6,64.8,5
75.2,78.9,3
63.5,57.7,2
68.7,53.2,3
44.1,62,3
51.6,44.3,3
77.5,95.8,2
61.8,65.4,2
38.3,38.7,4
65.7,93.5,4
43.5,59.7,2
62.3,62.6,1
54.6,51,3
60.3,44.5,2
65.3,58.2,4
43,56.6,4
42.2,64.1,3
68.7,73,1
52.4,89.4,3
59.9,29.5,3
56,59.8,3
58.7,54.4,2
40.1,46,2
49.7,78.7,1
64.6,50.4,3
38.3,51.2,2
42.2,83.7,2
55.1,61.1,4
72.5,58.5,2
69.3,62.7,3
51.3,38.2,4
56.7,71.8,1
67.5,86.1,1
78.1,54.8,1
52,86.9,4
75.5,72.5,3
41.7,57.4,2
59.7,81.8,3
67.3,72.1,3
58.3,90,3
46.9,56.7,3
37.1,60.3,3
58.4,63.2,2
58.5,52.2,2
72.7,54.9,3
60.9,36.6,1
49,80,3
54.4,67.1,2
46.5,69.4,1
69.5,66.3,3
60.3,78,1
52.6,69.9,5
52.5,72.6,1
56.5,89,2
65.3,54.1,1
66.6,44.2,2
72,19.7,1
75.1,42.6,3
39.8,52.3,3
45.7,87.2,3
52,54.9,3
63.4,71.9,1
50.3,47.2,4
91.1,30.3,1
81.9,50.5,2
50.4,70.8,1
50.1,45.3,1
64.9,56.3,3
52.4,45.1,3
60.6,71.7,3
44.2,74,1
58.8,43.1,4
42.2,70.4,3
45.2,75,4
54.5,43.6,3
72.2,44.6,3
60.7,39,3
57.7,36.1,2
64.8,50.2,4
94.7,66.9,1
51.2,89.1,2
61.9,92.4,4
51.4,64.7,2
64.6,0.9,1
44.3,42.8,2
69.2,110.8,1
33.9,14.5,3
44.4,81.4,3
36.8,63.1,3
40.6,59.2,3
38.8,14,2
53.1,76.6,3
42.5,71.8,2
52.8,48.2,1
49.7,68.7,2
45,37.3,3
57.8,32.2,3
45.5,43.1,3
60.4,62.2,5
50,47.2,3
39.3,48.5,4
40.9,78.8,3
63.7,87.4,1
56.7,75.2,3
50,56,2
66.2,78.6,3
52,69.2,5
57,45.9,3
62.9,42.8,3
58.5,62.9,1
68.7,95.7,3
60.5,58.9,3
79.1,46.1,3
70.2,44.5,2
47.9,40.1,2
67.3,39.3,4
51.5,65.1,4
54.1,46.9,1
77.2,44.3,2
43.3,49.5,3
55.5,59.3,4
64.4,50,3
32.3,24.6,1
50,44.8,3
52.4,51.5,1
64.8,48.7,3
61.4,57.5,1
46.9,71.9,3
56.7,84.3,2
73.6,54.7,4
58,60.4,1
38.7,70.4,3
40.9,62.9,2
41.4,55.8,3
67.1,57.3,3
45.4,33.6,3
52.8,69.2,4
43.1,25.4,5
47.8,38.8,3
59.4,50.1,5
58.9,60,1
69.9,32.5,1
75.2,52.2,2
39.8,54.6,3
50.1,38.1,4
50.4,50.4,3
50.6,56.2,1
54.1,63.4,2
40.9,62.9,3
58,57.9,3
39.7,66.6,2
37.2,90.2,3
47.8,74.9,3
71.5,67.4,3
59.4,36.9,1
64.8,46.6,1
49.8,61.5,3
42.7,52.8,2
55.5,101.6,4
47.6,70.7,1
64.7,47.5,3
39.1,76.1,3
44.8,74,5
80.1,32.5,1
62.3,59.6,5
54,36.4,2
35.6,54.1,5
57.7,65,3
58.1,37.1,1
50.9,59.2,2
83.8,65.9,3
61.6,82.1,3
67.5,51.9,4
49.8,92,2
56.4,53.5,2
75.7,56.7,3
59.9,69.3,1
63,43.6,2
54.6,31.2,3
31.2,75.4,2
68.5,63,1
78.5,31.1,4
38.4,19.1,3
73.9,39.9,2
55.2,54.4,3
62.6,71.3,2
64.7,65.5,2
63.8,41.6,3
47.3,79.9,1
46.8,46.6,2
64.6,43,4
71.6,86.6,4
35,63.4,1
48.4,49.6,2
64.5,80.3,1
48,79.6,4
90.6,49.6,3
43.4,61,2
62.9,72.6,3
49.6,55,1
56.5,59.7,4
39.2,47.5,3
41.9,61.4,1
53.3,56,3
60.5,61.5,2
45.1,57.7,4
61.1,54.1,4
47.1,56.5,2
56.4,70.6,3
53.6,77.6,3
40.6,68.6,4
51.5,34.4,3
51.4,83.2,4
73.4,68.1,2
69,64.2,4
36.5,82,3
56.9,73.7,3
61.4,55.2,4
56,45.2,3
41.3,41.7,2
28.4,46.8,1
46.8,45.8,5
78.6,53.1,2
56.2,33.6,4
56.9,61.4,3
42.4,65.1,3
83.8,100.8,4
60.8,57.4,3
50.3,51.5,2
37.9,54.7,1
47.1,37.3,4
36.6,63,1
44,53.3,3
62,111.9,3
36.2,74.2,3
67.6,34.6,1
61.1,47.2,1
70.6,79.8,4
50.3,101.8,2
52.6,38,2
44,73.2,3
59.6,35.6,2
21.4,72,1
63.4,48.2,1
44.4,47.6,4
56.5,68,4
59.1,39.7,1
48.6,37.1,4
28.7,53.5,3
47.6,52.9,4
55.4,74.2,2
44.4,81.4,3
63.8,46.3,3
64.6,82.1,2
69.7,28.8,3
64.7,25.8,1
59.7,72.3,3
56.6,73.2,3
56.6,61.1,1
49.6,64.4,3
53.3,48.1,3
42,44.2,3
53.3,28.9,2
48,19.2,4
65.3,47.8,2
50.7,57.7,1
56.6,86.7,2
63.6,99.1,1
55.1,42.6,5
62.5,111.5,3
46.4,52.3,1
45.3,37.8,2
49.2,92.6,3
50.1,42.7,1
33.3,81.1,4
49.4,56.2,1
47.1,74.2,2
66.7,49.9,3
40.7,32.8,3
64.8,33.5,3
58.8,71.8,3
44.8,73.5,2
47.9,65.5,1
55.5,62,3
72.1,64.8,2
59.2,54.4,3
47.5,88.3,2
55.5,54.4,3
61.1,65.9,4
59,96.3,3
74.3,67.9,1
60,71.6,4
44.1,68.1,3
63.3,89.7,1
49.3,70.7,4
75.8,56.5,3
51.7,73,2
48.2,53,3
49.4,73.8,4
58.9,52.6,2
48.4,44.6,2
56.9,70.5,4
59.8,92.1,5
62.8,51.3,5
65.6,64.5,4
43.9,57.8,3
55.5,58.7,4
72,59.4,2
46.6,38.9,3
61,68.3,1
37.2,60.3,2
48.7,50.4,1
67.4,82.4,1
36.5,91,3
59.2,105.3,3
71.2,47.3,2
50.6,75.7,2
70.9,94.6,4
43.9,97.3,5
48,44.1,4
68.4,42.2,3
56.7,65.9,1
74.7,89.5,4
67.9,58.1,1
86.8,36.4,2
49.9,75.2,3
54.1,49,3
55.8,36.9,2
79.1,65.1,1
67.3,90.7,4
62,56.9,2
48.1,60.9,1
70.6,60.4,4
50.4,89.4,2
56.7,67.3,1
58.7,74.9,1
58.7,42.8,2
62,30,2
62.7,43.7,4
54.9,37.2,3
61.5,83.5,2
56.4,46.2,4
60,50.9,3
61.5,94.8,2
66,57.2,3
41.8,54,2
25.5,50.1,3
61.6,76.9,2
77.8,30.7,3
57.3,75.3,2
49.2,31.6,4
42,71.7,4
40.9,55.6,1
49.2,53,3
75.9,47.8,3
42.5,91,3
71.4,70.2,3
48.1,67.5,3
39.6,76.1,3
43.1,14.9,4
57,33.7,2
56,55.8,3
53.3,58.6,3
41.7,87.6,3
49,76,5
64.5,43.7,3
50.6,83.4,2
67.9,73.4,3
37.9,57.4,3
49.5,43,1
56.1,65.1,1
60.9,49.1,1
78.2,32.9,2
39,43.9,1
52.2,37.7,2
62.4,61.8,3
67.1,65,4
54.8,58.3,1
61.3,69.8,4
64.8,65.8,2
59.6,45.6,2
30.9,52.1,3
50.4,54.7,3
64,67.5,3
64.4,54.4,3
77.5,55.8,4
57.6,62.8,3
59.4,80.3,2
30.4,61.5,5
65.2,71.7,2
45.8,59.5,3
25.2,64.2,3
62.4,46.2,2
64.8,44.2,4
67.6,67.9,2
52.6,60.3,4
64,32.1,2
34.5,50.2,2
49.5,46.5,3
42.6,40.6,1
59.4,39.3,1
71.3,71.1,5
58.2,50.6,3
62.8,42.3,3
50.3,88.3,2
61.6,57.9,1
53.7,95.3,3
45.1,25.5,1
54.4,41.2,3
50,74.6,1
59.1,67.2,3
63.6,27.3,4
72.5,98,3
52.4,60.6,3
64.1,45.1,1
44.7,72.9,2
52.3,72.9,1
46.3,75.9,3
87.6,65,1
51.1,80.2,4
45.8,50.5,3
69.3,46.8,3
66.3,70.5,1
51.4,59.5,2
62.4,89.8,4
43.3,34.6,4
66.7,50.5,5
47.9,62.7,2
36.3,65.4,1
76,55.8,4
61.2,50.4,1
49.4,76.9,1
39.4,73,2
54.1,37.2,3
68.7,43.2,2
68,64.8,3
70.6,81.9,2
33.5,25.6,3
60.1,25.6,3
48.3,47,2
63.1,62.1,5
67.4,59.2,1
61,81.3,1
70.6,109.4,3
47.1,74.2,1
50.4,49.9,2
65,72.2,1
58.5,80.4,1
74.7,62.1,1
57.5,41.7,2
32.3,89.8,2
52.1,41.5,3
49.5,94.5,3
47.5,49.3,4
77.3,45.7,3
71.5,45.9,3
63,69,5
56.3,58,3
48.6,82.5,1
53.6,59.6,5
63.2,83.7,1
45.7,51.3,1
37.6,91.8,3
52.1,67.5,1
56.6,45.5,1
69,48.7,4
61.1,51.1,2
48.4,62.3,1
56.9,68.9,1
65.4,61,5
30.9,45.6,4
92,47.5,2
44.1,59.8,1
41.3,38.2,4
41.3,20.9,3
60.9,67.2,3
62.5,58.1,3
53.4,74.2,4
65.5,45.9,4
53.2,47.5,3
65.3,41.8,2
53.8,59.7,1
76.2,34.1,3
62.1,98.4,1
59.9,45.8,2
44.8,82.7,3
61.7,62.7,3
66.8,80.5,3
47.4,81.8,2
77.5,74.6,1
50.4,65.6,3
66.7,45.5,3
67.9,43.1,3
49.8,81.3,2
40.1,7.6,3
52.3,49,1
47.7,42.1,1
49.7,34.6,3
48.2,49,1
58.6,60.3,4
69.8,27.3,3
66.8,54.1,2
48.5,71.5,1
52.3,55.2,3
66,22.2,3
47.4,72,2
53.4,52.4,1
49.9,74.8,2
46.5,20.7,2
39.7,58.6,3
61.8,93.6,3
52.8,83.5,1
66.7,83.6,2
32.8,65.4,4
49.5,29.7,2
59.7,67.3,4
50.4,26.5,2
40.2,38.3,3
42.2,68.8,1
65,43.5,1
62.5,74.7,2
55.2,35.2,3
41.5,37.3,4
40.3,39.7,3
50,52.8,3
62.3,64.8,4
57.9,100,2
68.5,59,4
58.8,28.6,1
60.3,63.2,2
68.2,77.4,3
47.3,77.1,3
52.3,76.8,3
42.9,55.7,3
42.7,70.7,4
67.4,58,3
67.5,75.4,2
50.9,71.1,2
66.4,42.2,1
58.4,45.2,2
51.8,90.6,2
50.4,43,5
75.9,48.3,4
61.6,57.5,1
51.2,61.9,2
67.6,51.2,3
55.3,57.5,3
29.5,51.1,4
63.2,17.9,1
65.3,70.2,1
49.5,48.9,3
56.8,49.4,4
45.2,48.1,3
75.9,61.1,4
71.3,54.8,2
76.4,71.1,2
52.1,59.8,3
51.3,80.2,4
61.2,60.1,3
64.1,67.9,4
46.9,74.2,3
54.2,93.3,2
35.2,65.3,3
67.5,66.8,5
65.9,67.6,1
53.1,47.5,4
54.7,32.7,4
52.4,60.4,4
45.6,79.1,1
43.7,62.2,3
62.6,34.7,3
62.4,54.2,2
47.7,36,2
48.7,76.9,2
79.4,76.3,3
54.5,65.1,2
35.4,70.1,4
55.2,57.1,3
39.4,53.7,1
48.6,72.3,1
47.4,130.5,3
49.1,72.7,1
40.2,46.1,3
66.5,72.1,3
64.8,70.6,1
51.2,54.7,1
63.1,36.8,2
68,74.9,2
57.2,50.1,3
55.6,81.2,3
54.3,31,1
57.6,88,2
45.8,69.3,3
20,65.6,2
62.5,79.9,4
68.5,69.2,3
86,78.4,3
34.3,34.7,2
57.6,41,1
60,66,4
71.3,46.3,3
56.2,39.4,2
70.2,56.8,2
45.1,68.1,3
36.7,69.9,3
55.6,61,1
56.9,60.5,5
59.2,62,2
32.6,60.1,1
38.3,74.5,3
56.2,60.4,3
53,52.7,2
69.4,28.2,2
37.5,68.3,1
72.6,38.4,1
60.8,116.9,1
57.9,84.6,2
32.3,62.6,3
36.2,86.3,3
56.5,43.9,4
47.3,41.4,1
59.1,48.9,1
40.5,62.6,2
59.3,38.9,3
57.5,91.4,1
73.9,66.8,3
57.5,47,3
57.6,68.9,2
81.4,19.9,3
51.2,52,2
62.1,67.9,2
64.2,42.8,3
36.5,87.9,2
58.4,51.4,2
51,64.5,1
57.1,82.6,3
57.9,76,2
66.3,104.5,3
58.7,41.1,4
50.1,31,3
56.2,57.2,2
39.9,59.1,1
45.9,44.5,3
60.7,71.7,3
55.5,50.8,4
