Y,W,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,tau_hat
57.2,1,47,93,2,2,2,-0.117,-0.475,-1.876,-0.513,0.733,0,0,0,1,0,3,5,1,1,5,2.5425076145805
48.94,0,28,84,5,2,1,-1.414,0.418,0.664,-1.597,-1.227,1,0,1,0,1,4,1,4,3,5,2.26123471988969
60.06,1,65,99,2,2,2,-0.536,-0.849,1.484,-1.815,-0.689,1,0,0,1,1,5,5,5,5,5,3.83158083799178
39.44,0,40,87,3,4,3,-2.981,0.37,-0.345,-0.758,-1.257,0,1,1,0,1,2,2,3,2,5,1.93123293358116
49.42,1,52,81,4,4,3,0.396,0.37,0.216,0.983,0.492,0,0,0,0,1,4,2,4,4,3,3.35089614648525
57.33,0,72,90,4,3,1,-0.039,-1.129,-1.032,-0.479,0.133,1,0,0,0,0,4,5,2,5,3,4.83833432698254
54.91,1,32,91,4,3,2,1.775,0.757,-2.123,-0.963,-1.745,0,0,1,1,0,2,2,4,1,1,2.497594132461
46.68,1,39,79,5,3,2,-1.58,-0.399,1.362,-0.23,-0.094,0,0,1,0,1,2,4,4,4,1,2.92059401971909
63.68,1,62,95,4,5,2,-1.669,1.199,2.749,-0.242,-0.591,1,0,0,0,1,5,5,5,1,4,3.78173848253581
65.8,1,54,94,3,4,2,-2.497,1.489,-1.909,-0.677,-1.637,1,1,1,0,0,4,4,1,4,2,3.08529729013324
55.81,0,73,91,3,3,1,-0.329,-0.92,0.566,-1.933,1.03,0,0,0,1,1,5,2,5,2,1,4.66906116381511
53.49,1,41,64,3,3,1,0.768,-0.618,-0.449,0.228,-1.363,1,1,1,0,0,4,4,3,1,1,1.63740454743749
60.21,1,52,97,3,3,1,-0.297,-0.463,1.294,-2.414,1.009,1,1,0,0,0,4,3,5,5,5,3.48569463167046
65.73,1,56,92,4,3,2,0.406,-1.923,-1.385,0.2,1.092,1,0,0,0,0,4,1,4,1,1,4.19427366393838
58.71,1,46,84,4,2,1,0.861,0.04,-0.972,-1.108,0.374,1,0,0,0,1,5,4,2,1,2,3.31425310686585
60.7,1,71,75,4,3,2,0.56,-0.028,1.121,-1.458,0.012,1,0,0,0,1,5,2,5,1,5,4.27444570445059
45.22,1,45,71,4,3,2,0.735,0.176,0.377,1.192,-0.129,0,0,1,0,1,1,3,4,2,1,3.05935167614059
60.13,1,59,82,4,3,1,-3.192,-0.413,0.523,-0.304,-0.746,0,1,1,1,0,3,3,2,3,2,3.76229115992685
63.18,0,60,96,3,3,1,1.752,1.676,-0.091,1.745,0.279,0,0,0,0,1,4,5,4,5,2,3.98641682831883
71.06,0,62,93,5,4,1,0.21,0.636,-0.046,0.163,-1.117,1,1,1,0,0,5,5,3,5,3,4.31915352530886
57.15,1,44,88,2,3,3,0.744,-0.814,-0.904,-1.302,0.985,0,1,0,0,1,5,4,1,1,5,2.01428921592541
53.8,0,31,86,4,5,2,0.911,0.647,0.595,0.772,-1.244,0,0,0,0,1,5,4,5,4,5,2.13891308885232
49.17,1,35,84,2,4,1,-0.667,-0.05,-0.408,-1.642,-0.189,0,1,1,0,1,5,4,5,2,2,1.91574982695356
63.51,1,58,84,4,3,1,0.296,-1.109,-0.031,-0.016,-0.498,0,1,0,1,1,3,5,4,4,2,4.13163403072204
60.52,1,34,95,4,2,2,0.751,0.26,0.236,-0.218,-0.906,0,0,0,0,0,1,1,2,1,4,2.56268817352974
55.06,1,57,85,4,4,3,0.962,-1.024,-0.394,-0.719,-0.527,0,1,1,0,0,5,5,5,5,5,3.43398830472431
56.5,0,34,90,4,3,1,1.554,1.018,0.751,0.654,0.902,0,1,0,1,1,3,2,4,5,5,2.37580409882731
54.05,0,52,89,3,3,2,0.442,0.279,0.355,-0.899,0.417,1,0,0,1,0,1,5,3,3,2,3.31201587516614
65.62,1,56,91,4,3,2,0.191,0.948,1.472,-0.173,-2.105,0,1,1,1,1,3,4,5,1,3,3.42083318617322
50.28,1,27,75,3,4,2,1.236,-1.621,1.299,0.659,0.905,0,0,0,0,1,1,2,3,2,4,1.11741060369457
58.85,0,69,89,3,5,1,0.707,-0.678,0.638,0.66,0.504,0,0,0,1,1,1,2,4,1,1,4.27835715674187
46.35,0,59,76,2,3,3,-0.444,1.846,1.078,0.288,0.74,0,1,1,0,0,1,4,4,3,3,2.96528540525862
51.56,1,31,86,4,3,1,-1.505,0.625,0.723,1.779,-1.283,1,0,0,1,0,3,5,1,2,5,2.15974290311802
61.44,0,49,97,4,3,2,1.084,-0.082,0.886,0.265,1.237,1,0,0,0,0,2,4,4,5,2,3.61725427898036
64.82,1,60,82,5,2,3,-0.306,-0.17,-0.268,-0.277,1.243,1,0,1,0,0,4,1,2,1,2,3.56300599537986
71.04,1,52,86,4,3,1,-1.171,2.283,1.42,-0.933,0.439,1,0,0,1,0,4,1,3,5,1,3.69017173512302
56.83,0,67,69,2,5,1,-0.527,-0.444,1.54,1.305,0.336,1,1,0,0,0,4,3,4,4,5,3.5817185656414
48.42,1,65,74,3,5,3,0.303,-0.134,0.227,-0.872,-0.43,0,0,0,0,1,5,5,2,4,1,3.75408936811783
46.23,0,35,88,3,3,2,-1.078,-0.098,-0.538,-0.209,1.391,0,0,0,1,1,3,2,4,3,5,1.59853421862101
64.35,1,44,86,2,1,1,0.779,1.449,0.13,-0.043,-0.485,0,1,0,0,1,4,4,3,4,5,2.35833251613812
65.95,1,74,86,4,4,2,0.066,-0.048,-1.14,-0.313,-0.166,0,0,0,0,1,2,4,3,4,4,5.32163367510389
55.6,0,37,84,4,3,2,0.875,1.685,-1.015,0.018,-0.016,1,0,0,1,1,5,4,4,5,4,2.53331424004321
64.4,1,72,89,1,4,1,0.295,-1.059,1.019,0.385,0.462,1,1,0,0,1,2,2,2,2,4,4.54720379331793
58.41,1,54,68,4,3,1,-0.378,0.594,-0.693,-0.178,-0.751,0,1,1,0,0,1,2,5,1,4,3.002092019201
61.36,1,58,79,4,4,1,0.208,-0.36,-0.983,-0.028,0.742,1,0,0,1,1,5,5,2,5,5,3.76018413214763
59.57,1,32,90,3,3,1,0.895,0.825,-0.862,-1.188,0.362,1,0,0,0,1,4,1,1,1,1,1.41162809245853
66.7,1,65,80,3,2,1,0.808,1.418,0.518,-2.131,-0.698,0,1,0,0,0,3,4,3,2,2,3.91724833383215
53.93,1,51,93,4,3,3,0.469,-1.448,-0.43,-0.645,-1.522,0,1,0,0,1,3,4,4,5,5,3.0781406934238
63.3,0,68,84,2,2,2,1.113,-0.459,0.109,0.888,-0.351,1,1,1,0,1,4,5,2,4,1,4.37523819410615
54.43,0,69,69,3,1,2,3.061,0.637,-0.826,1.352,0.79,0,1,0,1,1,5,1,3,3,4,4.05538908794457
55.77,0,43,94,4,4,1,-1.272,-0.433,1.331,1.299,-2.134,0,0,0,0,1,5,3,2,5,4,2.8372084954439
48.29,0,26,73,3,1,1,0.455,1.631,-0.753,0.285,0.017,0,1,0,0,0,4,2,1,4,2,0.880726008222714
66.36,1,71,81,4,2,2,0.113,-0.673,0.036,-1.298,-1.256,0,1,0,1,1,3,4,2,3,4,4.43456522049141
54.32,0,44,94,4,1,3,-0.928,-0.769,-0.388,-0.485,-1.529,1,1,1,0,1,1,2,4,3,2,3.13347545778388
49.2,0,48,62,3,4,1,0.073,-1.391,0.815,1.321,-1.988,0,0,0,0,1,3,5,2,5,5,2.22905750819373
62.1,1,32,89,4,5,1,2.239,0.518,0.536,1.55,-0.486,0,0,0,0,1,1,4,3,1,2,2.56159843980693
53.14,0,57,73,3,4,1,0.393,-0.977,0.493,-0.375,-0.981,0,0,0,1,1,1,2,4,4,1,3.2003464078077
53.76,0,36,80,5,2,1,-0.109,0.211,-1.497,-0.036,-0.054,0,1,0,0,0,4,2,5,2,1,2.64753153057598
56.43,1,60,65,3,4,2,0.76,0.619,1.346,-0.01,-0.239,0,1,1,0,1,4,1,2,3,3,3.14755237374016
61.03,0,66,75,4,2,1,-0.256,1.097,-0.494,0.566,-0.548,0,0,0,0,0,2,1,5,4,2,4.09634825978215
53.32,0,45,95,4,3,1,-0.154,2.586,-1.655,1.266,-1.072,1,0,1,0,0,4,5,1,4,1,3.03599126615671
48.27,1,45,91,3,4,1,-1.672,2.751,0.603,-2.305,-1.22,0,0,1,0,1,4,5,5,5,4,2.66643957816365
68.98,0,56,88,5,5,1,0.423,0.755,0.277,1.193,1.165,1,0,0,1,0,3,5,2,4,5,3.70052975267665
59.73,0,29,88,5,3,1,0.18,0.188,-0.025,-0.175,0.401,0,0,0,0,1,5,3,2,4,2,2.24636893600484
59.24,1,57,88,3,3,2,-1.398,0.967,-0.618,-2.244,-0.744,0,0,1,1,0,3,1,1,2,4,3.24939664068069
66.51,0,68,93,3,4,1,-0.375,0.127,-1.093,-0.31,0.222,1,0,0,0,1,1,4,4,1,3,4.31501432112984
48.12,1,48,87,4,5,2,-0.479,0.214,0.209,-0.684,0.297,0,0,0,1,1,2,4,5,3,3,3.5161403034884
60.19,0,69,90,4,2,2,0,1.039,-0.94,0.341,0.266,1,1,1,1,1,4,5,1,1,3,4.50509592147715
65.46,0,63,96,4,3,2,0.741,0.494,1.784,-1.187,-0.859,0,1,1,1,1,2,5,2,2,5,4.04136719211901
61.18,1,68,98,3,4,1,-0.412,-1.849,1.045,0.163,1.69,0,0,0,0,1,5,5,1,2,5,4.05969921877187
66.73,1,40,89,5,3,1,0.643,-0.387,-0.132,-0.149,0.116,1,1,0,1,1,3,4,2,1,1,3.12667238052278
53.74,0,35,97,4,4,1,-1.013,1.512,0.162,-0.721,-0.205,0,0,1,0,0,5,3,3,4,2,2.63759047430703
61.78,0,68,94,3,2,1,-1.794,-0.976,-1.218,-1.58,0.613,1,1,1,0,1,3,4,5,4,4,3.82624776823227
41.89,1,37,83,4,3,3,0.586,-0.339,1.053,0.094,1.858,0,0,1,0,1,1,1,5,3,2,3.00491182228065
63.03,0,38,87,5,3,2,0.32,-0.014,-0.301,1.14,0.188,0,1,0,0,1,4,2,1,4,2,3.09408462573411
51.43,1,55,89,3,2,3,0.045,-0.501,1.248,-0.462,0.132,0,1,0,1,0,5,5,3,5,5,2.61686122894745
63.25,1,70,86,4,3,2,-0.375,-0.239,0.451,-1.204,0.892,0,0,0,0,0,2,5,3,4,3,4.90487998521188
53.46,0,48,74,4,4,2,-1.466,0.269,-0.787,-0.087,-1.321,0,0,0,0,0,2,3,4,1,5,2.87405273498442
51,1,35,72,4,4,1,1.069,1.25,-2.727,-0.036,0.155,0,0,1,0,0,5,4,2,1,4,2.30449141231293
62.27,0,71,77,4,2,1,-1.026,0.257,0.055,-0.959,-1.454,0,1,1,1,1,4,5,4,1,5,4.32513501543645
61.42,1,53,91,3,3,2,0.401,0.198,0.368,1.622,-1.165,1,0,0,0,0,3,2,4,5,4,3.08213123716306
57.49,1,46,90,2,1,1,-0.323,1.401,0.292,-0.52,-0.37,0,0,0,0,1,3,2,2,2,3,2.55321453737066
72.43,1,62,94,3,1,1,-0.436,0.257,1.865,0.567,-0.251,1,0,1,1,1,5,5,1,4,4,3.55832279785432
70.73,1,72,89,3,4,1,0.815,0.492,0.128,-0.466,-0.158,1,0,1,0,0,5,5,1,1,1,5.13859096896287
46.71,0,28,69,3,3,1,0.119,0.003,1.093,1.216,-0.545,1,1,0,0,1,2,5,5,3,5,0.89975429950668
53.69,1,35,93,3,5,2,1.04,1.928,0.264,0.735,-1.131,0,1,0,0,1,1,2,2,4,4,1.73143834938496
43.02,1,28,73,4,4,3,-0.5,0.315,0.821,1.06,0.964,0,0,0,0,0,2,3,2,2,3,2.02417485963684
66.95,0,72,90,3,5,2,0.189,-0.058,1.229,-0.892,1.21,0,1,0,0,1,5,3,1,5,2,4.84465998819095
63.55,1,64,83,4,5,1,-0.869,0.045,0.627,0.446,-0.476,0,0,0,1,1,4,2,2,1,1,3.92307335787394
56.33,0,39,84,2,3,3,-0.671,1.582,-0.478,-0.543,-0.925,1,0,0,0,0,2,3,2,4,5,1.84565139488574
67.38,0,71,87,3,4,1,-0.276,-0.213,0.33,-0.545,-0.883,0,0,1,0,1,3,1,5,2,5,4.65051172091972
53.99,1,36,80,5,2,1,1.066,0.873,-0.991,1.792,-1.724,0,0,1,0,1,4,4,3,3,3,2.41714705891094
50.98,0,39,73,3,4,2,-0.708,-0.589,0.465,-0.265,0.133,0,1,0,0,1,1,1,5,4,4,1.80358742083262
54.24,1,35,81,3,2,2,1.164,0.161,0.128,-0.621,1.448,0,0,0,0,1,4,4,1,3,3,1.4647228829153
67.4,1,49,94,4,2,2,1.111,-0.067,-0.646,1.132,0.161,0,1,1,0,0,3,1,1,1,1,3.5358253161727
48.57,0,30,84,5,2,2,-0.055,1.135,-1.306,0.988,-1.383,0,0,1,0,1,4,2,3,3,1,2.22177103864923
55.38,0,51,77,4,3,2,-0.087,-0.267,-0.536,0,-0.063,0,1,0,1,1,4,4,2,2,4,3.2990099367381
60.5,1,48,89,4,5,3,1.351,0.411,0.367,0.8,1.044,0,1,0,0,1,3,5,4,5,3,3.12768698469835
54.32,0,37,85,3,1,1,0.12,1.747,-1.737,-1.507,-1.705,0,1,0,1,0,4,1,4,4,1,2.33036798134603
63.55,1,64,71,4,5,2,1.031,0.33,0.909,0.542,-1.47,1,1,0,0,1,4,4,5,4,1,3.81245160093912
54.71,0,65,79,3,2,2,-1.027,-0.065,0.446,-1.358,-0.565,0,0,1,0,1,4,4,3,3,4,3.71859869739441
63.98,1,59,78,4,3,1,0.157,0.698,1.437,0.319,-0.857,1,0,0,0,1,3,4,5,1,3,3.58079382894776
42.59,1,29,81,3,3,3,-1.019,-0.458,-0.926,-0.655,0.887,0,1,1,1,0,3,1,5,2,4,1.09100396138523
45.64,0,30,71,4,1,2,-1.068,-2.056,0.184,-1.263,1.139,1,0,0,0,0,5,3,2,3,1,1.80120770268901
56.64,0,39,84,4,3,2,0.68,0.947,0.938,-0.72,-1.7,0,0,1,1,0,4,5,5,3,4,2.8595756682194
54.62,0,32,80,4,5,1,-0.719,0.563,-1.137,-0.511,0.7,0,0,1,0,1,5,1,2,2,3,2.29671373450112
61.74,1,43,94,3,2,2,-0.784,0.96,0.78,-0.223,-0.732,1,0,0,0,0,2,2,3,4,1,2.36675126842921
53.82,0,30,84,4,3,1,0.236,0.66,1.096,-0.114,-0.262,0,0,1,0,1,5,1,5,3,1,2.20454349103039
58.52,1,49,77,2,3,3,-0.019,-0.051,-0.57,-1.539,0.245,0,1,0,0,0,2,1,3,4,5,2.32828356139541
52.57,1,32,92,5,5,2,0.148,0.168,1.469,-0.334,-0.587,1,0,0,0,1,4,3,4,1,3,2.30982022848146
36.95,1,25,67,2,3,2,-2.117,-0.419,-1.963,-0.826,-0.705,0,1,0,1,0,5,3,2,4,3,0.430810036563591
66.59,1,69,84,2,2,1,0.915,1.375,0.186,-0.147,-0.728,0,0,1,1,1,4,5,4,3,5,4.63587917599327
55.25,1,31,84,5,3,2,1.227,0.259,-1.825,0.243,-0.816,0,0,0,0,1,3,3,1,3,3,2.34487747669385
64.54,0,72,94,2,4,1,-0.138,0.318,0,-1.32,0.98,1,1,0,1,0,1,1,5,4,5,4.73965801787498
61.96,1,59,98,4,2,2,0.264,0.9,-0.029,0.725,-0.889,0,1,1,1,1,1,5,4,1,5,3.76717853084781
57.83,1,46,92,3,3,1,-0.231,0.49,-0.938,-0.318,-1.196,0,1,0,0,0,3,4,4,4,5,2.40599562912201
72.9,1,73,96,2,3,1,-0.451,1.372,-0.375,-1.032,-1.181,0,1,0,0,0,5,5,1,1,2,4.7363825892029
60.44,0,30,84,4,2,1,2.038,-0.553,0.527,0.022,-1.508,1,0,0,0,1,2,3,5,5,3,2.50301306589867
56.78,0,32,80,3,2,1,0.391,-0.866,-0.693,0.394,-1.135,0,0,0,0,0,5,5,4,3,3,0.984364771102546
60.91,0,65,91,4,4,3,-0.005,-0.132,-0.399,0.824,-0.131,1,0,1,0,1,3,1,2,2,3,3.93882859378445
57.25,1,45,69,3,2,2,1.186,1.199,-0.24,-0.415,-0.489,1,0,0,1,1,1,5,2,3,4,1.99072485774834
50.24,0,53,82,3,2,2,-1.401,-1.004,1.112,-0.899,-1.488,0,1,1,0,0,3,3,1,5,4,2.90539795000832
44.25,1,33,87,2,3,2,-0.959,-0.659,1.312,-1.042,-0.035,0,1,0,0,1,1,5,3,5,5,1.59205814513492
56.22,0,49,79,3,3,2,0.756,0.309,0.416,-0.058,-1.903,0,1,1,0,0,2,4,4,3,2,2.81988704234926
56.41,0,52,71,3,2,2,-1.65,-0.943,1.042,-0.226,-0.895,0,1,0,0,0,2,2,3,5,4,2.3632890281396
52.58,1,50,82,3,4,2,-0.479,1.317,-0.462,-0.25,-0.195,1,0,1,1,0,1,4,3,4,2,2.63380539345275
52.16,1,67,59,4,5,3,0.266,-1.47,0.613,1.001,-0.751,0,0,0,0,0,2,2,1,3,3,3.59672731090981
66.07,0,75,98,2,3,1,0.972,-0.841,-1.508,0.886,-0.427,0,0,0,0,1,4,1,4,5,5,5.03496471372762
43.36,0,43,73,2,5,1,-0.328,-0.949,-0.952,-0.577,1.066,0,0,1,1,1,2,2,5,4,4,1.93674520713474
56.79,0,68,71,3,4,1,-1.673,-1.358,0.512,1.039,1.892,0,0,0,0,0,4,5,4,5,5,3.46364117414676
58.85,0,49,90,3,3,2,-0.039,-0.132,-0.082,1.144,-0.46,0,1,0,0,1,2,5,5,4,5,2.48994069677075
55.9,0,64,78,2,2,1,0.584,0.014,2.552,1.424,0.968,0,0,1,0,1,4,4,3,3,3,3.49880844471572
53.81,1,49,69,5,3,1,-0.327,0.269,0.511,-1.117,0.101,0,1,0,0,1,2,2,4,1,3,2.87575938626418
64.54,1,52,92,4,4,2,0.198,-1.025,0.439,-1.282,1.075,0,1,1,0,1,5,4,2,5,5,3.68691186681135
55.95,1,31,81,2,4,2,-0.158,0.637,-0.678,-0.336,-0.068,1,1,0,0,1,4,2,1,3,3,0.982409134648791
54.91,0,68,93,2,2,2,-0.767,0.69,-0.694,0.691,-1,0,1,0,0,1,2,3,5,2,1,4.00755118736972
59.4,0,44,75,3,5,2,0.617,0.137,-1.755,-0.861,-1.185,1,0,0,0,1,4,3,1,1,4,2.00762899914897
61.69,1,45,86,4,3,2,-0.863,-0.536,-0.411,-0.86,1.075,0,0,0,0,1,1,1,4,5,1,3.57808473163532
68.33,1,62,84,5,4,2,1.977,0.385,1.077,1.643,0.548,1,1,1,0,1,5,5,3,5,1,3.53953862117376
53.89,1,40,93,3,3,1,0.459,-0.108,0.047,-0.634,-0.675,1,1,1,1,1,2,2,5,4,5,2.29324803250965
60.44,0,51,85,2,2,3,-1.632,-1.153,-1.795,1.371,0.574,1,1,1,0,0,1,4,3,1,5,1.85943008369883
50.91,1,41,76,5,2,2,0.266,-0.854,0.107,-0.089,1.508,0,1,0,1,1,1,3,3,2,2,3.01095073995385
62.53,1,68,85,3,4,1,0.785,0.856,0.58,3.451,-0.627,1,1,1,1,0,3,2,3,1,5,4.02773671948155
53.06,0,57,86,4,3,2,0.445,0.089,-0.511,-1.931,0.252,0,1,0,1,1,4,3,4,5,5,3.89104167123214
44.54,0,48,72,4,2,3,0.456,-0.952,-0.602,-0.208,-1.596,0,0,0,0,0,5,5,3,1,3,2.52249977773416
68.7,1,70,84,3,3,2,-1.252,0.131,0.179,-2.217,0.875,1,1,1,1,1,4,2,5,2,3,4.2659950046012
63.62,1,28,85,4,2,1,-0.262,0.369,1.077,1.763,0.997,1,0,0,0,1,3,1,1,3,1,2.09116067914438
63.64,0,45,97,4,3,1,-1.227,0.672,-1.602,1.389,-1.471,0,0,1,0,0,1,5,5,1,4,2.99335846399339
58.4,1,31,95,3,4,1,-0.872,0.001,0.157,1.598,-0.803,1,1,1,1,1,2,5,2,1,4,1.46163744632121
41.59,0,26,83,4,2,2,-1.572,0.651,-1.546,-1.45,1.137,0,0,1,0,1,2,5,3,4,4,2.4376467013021
61.8,0,50,88,2,3,1,-0.026,-1.153,-0.785,-0.63,0.145,1,0,0,0,0,2,4,1,3,4,2.60779870209018
58.93,0,52,93,3,2,2,0.628,0.265,2.205,0.734,0.614,0,1,1,0,0,1,1,3,2,5,2.94878965003175
48.52,1,57,80,3,2,3,-0.947,0.991,0.181,-0.247,-0.187,0,1,0,0,1,2,2,5,2,3,2.78773317595187
57.55,1,52,78,4,2,3,-0.763,0.464,0.21,-0.027,-0.901,0,0,0,0,1,3,3,1,1,3,3.22543072217049
66.31,0,51,89,4,4,1,-0.701,0.961,-1.066,0.64,0.26,0,1,0,0,0,4,2,1,1,5,3.42618332136186
40.99,1,28,71,3,1,2,1.364,2.134,0.82,1.369,1.129,0,1,1,0,1,3,1,5,3,1,1.22941394762151
69.06,1,67,87,2,4,1,1.255,1.219,1.93,0.488,-0.304,0,0,1,1,0,3,5,1,3,1,4.22767631721451
51.32,0,35,83,5,2,2,0.731,0.04,0.903,0.915,-0.554,1,1,0,0,1,3,2,5,5,5,2.48510691268244
63.08,0,54,99,4,3,3,1.986,-0.724,0.006,-0.612,-0.899,0,1,1,0,1,5,4,3,5,3,3.47248846689528
47.17,1,67,67,3,2,3,0.421,-0.06,1.24,-0.3,-0.348,0,1,0,1,1,1,3,1,3,3,3.48219989518776
55.18,0,58,86,4,5,3,0.447,-0.443,-0.604,0.134,-1.113,1,0,0,1,1,4,3,3,2,2,3.75899084336838
58.87,1,62,94,5,3,1,-1.413,-1.054,-1.121,-0.849,0.709,1,0,1,0,0,5,4,2,5,5,3.85176592622976
69.93,1,51,89,5,4,1,1.466,-0.377,-0.325,-0.469,-0.51,1,0,1,0,1,5,5,1,3,2,3.71861000030401
56.67,1,38,89,3,4,2,0.021,-0.896,-0.099,0.062,0.403,0,0,1,0,1,1,4,2,5,4,1.87116827729908
61.15,1,55,87,2,5,3,-1.171,-1.695,-0.142,-1.253,1.56,1,0,0,1,1,5,5,3,3,4,2.85474020452653
50.47,1,57,68,3,4,2,-0.041,-0.555,-0.83,-0.346,0.494,1,0,0,0,0,1,4,3,3,2,2.83761027661199
49.32,1,38,73,3,2,2,-0.492,3.069,-2.291,-0.105,-1.007,0,0,0,0,1,1,3,3,2,5,1.35963284937052
40.83,1,44,76,3,3,3,-0.197,0.016,1.376,0.725,-0.294,0,0,0,0,0,1,5,2,3,4,2.11662428454636
67.38,1,51,87,2,2,1,-2.83,-0.255,0.371,-0.993,-0.806,0,0,1,1,0,3,5,2,5,4,2.89588005606278
54.18,0,48,85,3,2,2,-0.83,1.009,-0.329,-0.478,1.303,0,0,1,0,1,4,5,1,5,2,2.67067805512965
56.97,0,39,76,3,3,1,-0.957,0.344,-0.499,1.249,2.148,0,0,0,0,1,2,3,4,4,1,2.29809699132962
56.23,0,44,72,3,2,2,-0.464,-1.743,0.498,-0.341,-1.144,0,0,0,0,0,4,1,5,1,1,2.08981969022986
58.31,0,52,74,3,4,2,-2.012,0.628,0.794,-0.08,0.223,1,0,0,0,0,5,3,5,1,3,2.64237650156429
75.84,1,73,90,2,4,2,-0.541,0.684,-1.86,-0.767,0.67,0,1,0,0,0,5,2,2,3,2,5.11024165982302
59.89,0,61,80,3,4,2,0.418,0.298,-0.481,-0.058,1.603,0,0,0,0,1,1,1,3,4,2,4.0220486123086
63.06,1,73,86,4,4,3,0.086,-1.853,-1.86,0.135,-0.943,0,0,1,0,0,1,3,5,4,4,4.61609859134114
60.2,0,75,93,3,4,2,0.048,0.848,1.539,-0.803,1.412,0,1,0,0,0,1,2,1,3,2,5.19510712040671
56.68,1,61,80,4,3,1,-1.789,0.102,-0.718,-1.198,-0.009,0,0,1,0,1,2,2,4,5,4,3.88623160459967
55.69,0,65,66,3,4,1,1.07,1.813,1.32,-1.294,-1.031,0,0,0,1,1,2,3,2,3,1,3.7974744041344
47.52,0,27,61,5,3,3,2.551,-0.877,0.048,-0.418,-0.539,0,0,0,0,0,5,2,3,2,3,1.54769235122645
54.94,1,54,91,3,3,2,0.403,0.673,1.384,0.739,-1.851,0,1,0,1,0,5,4,1,2,5,3.12157089610253
57.46,0,71,82,4,2,2,-0.206,-0.693,0.103,1.82,-0.209,0,0,0,0,0,2,3,4,2,5,4.52890827700934
59.84,0,58,91,3,4,2,-0.168,0.674,0.038,-0.359,-0.233,0,1,0,0,1,1,3,2,4,2,3.52103451168371
62.91,0,65,92,4,3,2,0.194,-0.195,0.42,0.745,-0.183,1,0,0,0,0,3,3,3,4,5,4.0700023880345
57.89,0,62,82,4,2,2,0.424,0.661,0.7,1.147,1.513,1,1,1,0,0,1,2,4,5,3,3.8284240517709
58.49,1,47,77,4,2,2,0.441,-1.482,0.812,-0.85,-0.311,0,1,0,0,0,1,4,4,4,4,2.8747227988894
67.37,1,56,85,3,5,1,0.712,-0.81,2.053,-0.14,-0.603,0,1,0,1,0,2,5,5,2,2,3.00459865540276
55.12,1,48,94,1,5,2,1.639,-0.825,1.99,0.308,0.994,0,0,0,0,0,2,2,1,5,4,2.64326377570098
59.13,0,36,99,3,5,2,0.231,-0.372,2.023,0.256,0.097,0,1,0,1,1,1,1,5,2,4,2.14049830723985
49.85,0,33,83,4,2,1,-0.537,1.277,0.509,-0.216,-1.244,1,0,1,1,1,3,2,5,4,1,2.30829257663305
61.41,1,59,80,4,3,2,-0.428,-1.336,1.771,-0.393,0.464,1,0,1,1,0,3,1,1,1,1,4.05273959828534
44.93,1,42,72,3,5,3,0.536,0.598,-1.873,-0.032,1.943,0,1,0,0,0,1,4,2,1,2,2.27760932147131
53.42,0,59,63,4,1,2,-0.742,-1.297,-0.41,0.211,0.624,1,0,1,0,1,3,5,2,5,4,3.47552928856121
63.5,1,48,89,4,4,3,-1.908,-0.157,0.462,-1.728,-0.203,0,1,0,0,1,5,5,4,2,5,3.31508565842695
43.92,0,30,74,5,1,3,-0.033,0.622,2.172,0.264,0.174,0,0,1,0,1,4,3,2,4,4,1.95185526421684
61.28,1,49,98,5,5,1,0.433,-0.063,0.771,0.713,-0.09,0,0,0,0,0,3,5,3,3,3,3.65123596661132
64.42,1,70,86,3,4,3,-0.989,2.644,-0.82,0.83,-1.573,0,0,1,1,0,4,1,4,3,2,3.97871092043138
51.4,0,48,71,3,3,2,2.02,-0.894,-0.033,0.333,-0.261,0,1,0,0,1,3,4,2,4,1,2.69836768233967
58.36,0,69,77,5,1,1,-0.353,0.758,1.024,-1.928,0.25,0,1,1,1,1,1,4,2,4,3,4.46320852734431
55.22,0,47,72,4,1,1,-0.043,1.151,0.005,-0.277,-0.556,0,1,0,1,0,1,5,5,1,3,2.93650152155043
64.75,1,64,65,2,3,1,0.897,-0.03,-1.101,0.21,-0.039,1,0,0,1,1,2,4,4,5,2,3.78340552465931
56.92,1,50,65,4,1,1,-1.044,0.099,0.462,-1.926,0.053,0,0,0,0,1,2,5,2,2,1,3.46701194595634
50.73,1,39,80,3,4,2,0.244,2.47,1.606,0.599,0.109,0,0,0,1,1,5,2,3,1,1,2.1653777512204
63.23,0,47,96,4,3,1,-0.365,0.188,-0.964,-1.617,0.451,0,0,0,0,1,3,4,3,2,4,3.54812926772159
61.83,0,59,90,4,5,1,1.21,1.826,0.204,0.63,1.127,0,1,1,0,0,2,3,3,1,1,3.71465821078669
62.88,0,52,73,4,4,2,1.087,0.529,0.252,0.988,0.418,1,0,0,0,0,2,4,4,4,3,3.33728891507908
59.64,0,31,99,3,4,1,-0.465,0.966,-0.024,-0.687,0.227,1,1,0,0,1,3,2,5,2,2,1.75308229576758
61.06,1,49,95,5,4,2,0.852,-0.226,0.044,-1.259,-0.226,1,0,1,0,1,3,3,3,5,2,3.6795112897596
55.3,0,59,78,5,3,1,-1.142,0.213,-2.238,-0.144,0.928,0,1,0,0,1,1,3,3,2,3,3.53563012251245
